# 洪武正韻字表
# version: 20200322
# author: hhliow (github.com/hhliow)
# license: cc by-sa 4.0
# The pronunciation follows the system of 洪武正韻譯訓.
# Trailing ' denotes 全濁上聲 syllables pronounced as 去聲.
# The following common realization of the pronunciation is not marked explicitly:
#   Palatalization or fricativization of /k/ /g/ /ŋ/ /ʔ/ /h/ /ɦ/ before /i/ /y/;
#   Merge of syllable codae -p -t -k into [ʔ];
#   Loss of breathiness in /ʂʱ/ /ʃʱ/ /sʱ/ /fʱ/ /ɦ/ which results in their merge into [ʂ] [ʃ] [s] [f] [h]~[x] respectively;
#   Merges of /iaw/ and /iɛw/.
# Credits:
#   Digitalization of 洪武正韻 gloss is done by Kanseki Repository and reorganized by hhliow.
#   Digitalization of 洪武正韻譯訓 syllabary is done by hhliow.
#   IPA transcription and data organization is done by hhliow (github.com/hhliow).
position	heading	char	ytenx_syllabary_entry	譯訓	ipa	gloss_literal
vol14_p26a_entry05		撒	2006	ᄼᅡᆮ〮俗ᄼᅡᇹ〮	saʔ(t)	
vol14_p26a_entry06	○	巀	2007	ᅏᅡᆮ〮俗ᅏᅡᇹ〮	dzaʔ(t)˩	(才達切山貌又屑韻)
vol14_p26a_entry07		囋	2007	ᅏᅡᆮ〮俗ᅏᅡᇹ〮	dzaʔ(t)˩	(嘈囋鼓聲陸機賦務)¶(嘈囋而妖冶又諫韻)
vol14_p26a_entry08	○	笪	2008	닫〮俗다ᇹ〮	taʔ(t)	(當拔切答也又竹䉬)
vol14_p26a_entry09		怛	2008	닫〮俗다ᇹ〮	taʔ(t)	(驚也懼也莊子無怛化又悲㦧也漢文帝詔爲之惻怛不)¶(安顔師古曰怛恨也武帝詔支體傷則心㦧怛師古曰怛悼也古作𢛁)
vol14_p26a_entry10		𢛁	2008	닫〮俗다ᇹ〮	taʔ(t)	(漢王吉傳引詩中心𢛁兮今詩作怛)¶
vol14_p26a_entry11		憚	2008	닫〮俗다ᇹ〮	taʔ(t)	(懼也與怛同莊子憚赫千里又旱哿翰箇四韻)
vol14_p26a_entry12		狚	2008	닫〮俗다ᇹ〮	taʔ(t)	(獦狚似狼而赤又産諫二韻)
vol14_p26a_entry13		妲	2008	닫〮俗다ᇹ〮	taʔ(t)	(妲己有蘇氏女)¶(紂妃)
vol14_p26a_entry14	○	達	2009	딷〮俗따ᇹ〮	daʔ(t)˩	(堂滑切通也決也又生也詩先生如達毛傳如字从幸誤)
vol14_p26a_entry15		薘	2009	딷〮俗따ᇹ〮	daʔ(t)˩	(馬舄草名)
vol14_p26a_entry16	○	闥	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(他達切說)¶(文門也漢號禁門曰黃闥師古曰宮中小門曰闥)
vol14_p26a_entry17		撻	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(打擊也抶也書撻以記之周禮撻其怠慢从手从達)
vol14_p26a_entry18		達	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	¶↡¶(挑達往來相見貌又行不相遇也詩挑兮達兮古本作達又與羍同詩先生如達箋言生易如小羊从幸誤)
vol14_p26b_entry01		羍	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(小羊)¶(通作達達字从羍今作幸)
vol14_p26b_entry02		獺	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(水狗食魚又見下)
vol14_p26b_entry03		汏	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(汏㶕淅也廣韻過也亦作汰又泰韻)
vol14_p26b_entry04		汰	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(過也左傳)¶(宣五年伯棼射王汰輈注汰過也箭過車轅上)
vol14_p26b_entry05		澾	2010	탇〮俗타ᇹ〮	tʰaʔ(t)	(泥滑韓愈答張籍詩澄蘚澾拳跼)
vol14_p26b_entry06	○	剌	2011	랃〮俗라ᇹ〮	laʔ(t)˩	(郎達切僻也戾)¶(也漢有燕剌王劉向傳膠戾乖剌顔師古曰言違背也从約束之束从刀與刺字不同)
vol14_p26b_entry07		辢	2011	랃〮俗라ᇹ〮	laʔ(t)˩	(辛也痛也俗作辣誤)¶
vol14_p26b_entry08		糲	2011	랃〮俗라ᇹ〮	laʔ(t)˩	(麤糲脫粟也九章筭術曰粟五十糲率三十一斛粟得六斗米爲糲也又霽泰二韻)
vol14_p26b_entry09	○	捺	2012	낟〮俗나ᇹ〮	naʔ(t)˩	(乃八切手按也)¶
vol14_p26b_entry10	○	攃	2013	ᅔᅡᆮ〮俗ᅔᅡᇹ〮	tsʰaʔ(t)	(七煞切足動草聲)
vol14_p26b_entry11		礤	2013	ᅔᅡᆮ〮俗ᅔᅡᇹ〮	tsʰaʔ(t)	(麤礤)
vol14_p26b_entry12	○	戛	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(訖黠切轢之也常也禮也書不率大戛又戛戛齟齬貌)¶
vol14_p26b_entry13		秸	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(禾藁去其皮祭天以爲席亦作鞂稭)
vol14_p26b_entry14		鞂	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(禮記藁鞂之設)
vol14_p26b_entry15		稭	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(見廣韻說文征蜀聨句郊告儼匏稭)¶
vol14_p26b_entry16		頡	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(轢也通作戛漢高祖封兄子爲羮頡侯又減尅也掠除也唐高仙芝傳盜頡資糧又屑韻)
vol14_p26b_entry17		恝	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(恝恝無憂愁貌)¶↡¶(孟子公明高以孝子之心爲不若是恝)
vol14_p27a_entry01		介	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(莊子馬知介倪音義李云介倪猶那倪也崔云介出俾倪也又泰韻)¶
vol14_p27a_entry02		扴	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(廣韻揩扴物也征蜀聨句室晏絲膮扴謂機杼揩扴聲也)
vol14_p27a_entry03		圿	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(音恝垢圿韓斗起成塵圿)
vol14_p27a_entry04		㓤	2014	갿〮俗갸ᇹ〮	kiaʔ(t)	(剝也韓敗)¶(面碎剠㓤注黠面剝面也)
vol14_p27a_entry05	○	軋	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(乙黠切車輾)
vol14_p27a_entry06		圠	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(山曲又块圠無垠際貌賈誼賦坱圠無垠史記作坱軋應)¶(劭曰其氣坱軋非有限齊也)
vol14_p27a_entry07		輵	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(車聲揚雄賦皇車幽輵又曷韻)
vol14_p27a_entry08		揠	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(方言拔也東齊海岱之間曰揠小爾雅拔)¶(心曰揠)
vol14_p27a_entry09		鳦	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(燕也亦作乙又質韻)
vol14_p27a_entry10		䝟	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(廣韻䝟貐獸名亦作猰貐山海經䝟貐害民黃帝囚之疏屬之山楚辭以)¶(比暴虐人)
vol14_p27a_entry11		猰	2015	ᅙᅣᆮ〮俗ᅙᅣᇹ〮	ʔiaʔ(t)	(征蜀聨句山搖潰𤠾猰)
vol14_p27a_entry12	○	猾	2016	ᅘᅪᆮ〮俗ᅘᅪᇹ〮	ɦwaʔ(t)˩	(户八切亂也狡也左傳無助狡猾)
vol14_p27a_entry13		滑	2016	ᅘᅪᆮ〮俗ᅘᅪᇹ〮	ɦwaʔ(t)˩	(利也澾也又地)¶(名國名又質韻)
vol14_p27a_entry14		磆	2016	ᅘᅪᆮ〮俗ᅘᅪᇹ〮	ɦwaʔ(t)˩	(磆石藥名)
vol14_p27a_entry15	○	八	2017	받〮俗바ᇹ〮	paʔ(t)	(布拔切兩三一二爲八少隂數也木數也八者別也)
vol14_p27a_entry16		捌	2017	받〮俗바ᇹ〮	paʔ(t)	(無齒杷又)¶(分也今文書式借爲八字)
vol14_p27a_entry17	○	殺	2018	ᄾᅡᆮ〮俗ᄾᅡᇹ〮	ʂaʔ(t)	(山戛切生殺又誅戮也又刑不以罪曰殺亦作閷煞又見泰屑韻又見上)
vol14_p27a_entry18		煞	2018	ᄾᅡᆮ〮俗ᄾᅡᇹ〮	ʂaʔ(t)	¶↡¶(又泰韻)
vol14_p27b_entry01		閷	2018	ᄾᅡᆮ〮俗ᄾᅡᇹ〮	ʂaʔ(t)	(考工記弓人秋閷者厚又泰韻)
vol14_p27b_entry02		鎩	2018	ᄾᅡᆮ〮俗ᄾᅡᇹ〮	ʂaʔ(t)	(長矛一曰鈹有鐔又鎩翮摧翼也又泰屑二韻)
vol14_p27b_entry03		𧜁	2018	ᄾᅡᆮ〮俗ᄾᅡᇹ〮	ʂaʔ(t)	(衣縫)¶(餘)
vol14_p27b_entry04	○	察	2019	ᅕᅡᆮ〮俗ᅕᅡᇹ〮	ʈʂʰaʔ(t)	(初戛切監也諦也知也審也覆也考也省也廉視也又察察靜絜貌屈原傳誰能以身之察察受物之汶)¶(汶又察察過詳貌亦作詧)
vol14_p27b_entry05		詧	2019	ᅕᅡᆮ〮俗ᅕᅡᇹ〮	ʈʂʰaʔ(t)	(說文言微親詧也)
vol14_p27b_entry06		䕓	2019	ᅕᅡᆮ〮俗ᅕᅡᇹ〮	ʈʂʰaʔ(t)	(草芥征蜀聯句燾養均草䕓)
vol14_p27b_entry07		刹	2019	ᅕᅡᆮ〮俗ᅕᅡᇹ〮	ʈʂʰaʔ(t)	(枉也又僧寺)¶
vol14_p27b_entry08	○	札	2020	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(側八切小簡司馬相如傳令尚書給事札注札木簡之薄小者周禮注夭札疫癘也左傳注夭死曰札)¶
vol14_p27b_entry09		蚻	2020	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(似蟬而小)
vol14_p27b_entry10		紮	2020	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(纒弓弝也)
vol14_p27b_entry11		扎	2020	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(拔也出家語)
vol14_p27b_entry12		茁	2020	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(草出地貌又質屑二韻)
vol14_p27b_entry13	○	豽	2021	놛〮俗놔ᇹ〮	nwaʔ(t)˩	(女滑)¶(切獸似貍善捕䑕)
vol14_p27b_entry14	○	楬	2022	캳〮俗캬ᇹ〮	kʰiaʔ(t)	(丘瞎切木虎止樂器一名敔又屑韻)
vol14_p27b_entry15	○	刮	2023	괃〮俗과ᇹ〮	kwaʔ(t)	(古滑切剔刮周禮作捖劀)
vol14_p27b_entry16		捖	2023	괃〮俗과ᇹ〮	kwaʔ(t)	¶(考工記刮摩之工五注故書刮作捖鄭司農曰捖摩之工謂玉工也讀爲刮陸音侯管切)
vol14_p27b_entry17		劀	2023	괃〮俗과ᇹ〮	kwaʔ(t)	(周禮瘍醫劀殺之齊)
vol14_p27b_entry18		刖	2023	괃〮俗과ᇹ〮	kwaʔ(t)	¶(斷足又屑韻从日月之月監本从月誤)
vol14_p27b_entry19	○	刷	2024	ᄾᅪᆮ〮俗ᄾᅪᇹ〮	ʂwaʔ(t)	(數滑切刮刷拭也掃也清之也又根刷尋究也具也又屑韻)¶↡¶
vol14_p28a_entry01	○	哳	2025	ᅐᅡᆮ〮俗ᅐᅡᇹ〮	ʈʂaʔ(t)	(陟轄切嘲哳鳥聲)
vol14_p28a_entry02	○	帓	2026	맏〮俗마ᇹ〮	maʔ(t)˩	(莫轄切幧頭亦作帕鞨又帶也)
vol14_p28a_entry03		帕	2026	맏〮俗마ᇹ〮	maʔ(t)˩	(帕頟同上又禡韻)
vol14_p28a_entry04		鞨	2026	맏〮俗마ᇹ〮	maʔ(t)˩	¶(方言鞨巾俗人帕頭是也帕頭幧頭也又質韻)
vol14_p28a_entry05	○	獺	2027	탇〮俗타ᇹ〮	tʰaʔ(t)	(逖轄切水狗又見上)
vol14_p28a_entry06	○	瞎	2028	햗〮俗햐ᇹ〮	hiaʔ(t)	(許轄切廣韻一目盲亦作)¶(征蜀聨句解罪弔攣瞎)
vol14_p28a_entry07	○	𨰉	2029	ᅑᅡᆮ〮俗ᅑᅡᇹ〮	ɖʐaʔ(t)˩	(查轄切草器)
vol14_p28a_entry08	○	拶	2030	ᅎᅪᆮ〮俗ᅎᅪᇹ〮	tswaʔ(t)	(宗滑切逼拶韓愈辛卯年雪詩漰騰相排拶)¶
vol14_p28a_entry09	○	伐	2031	ᄬᅪᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(房滑切征伐左傳有鐘鼔曰伐無曰侵又斬木也矜伐也自稱其功曰伐伐又耜廣五寸爲之又干盾也詩䝉)¶(伐有宛亦作瞂又積功曰伐左傳大夫稱伐漢紀非有功伐車千秋傳無伐閱功勞亦作閥)
vol14_p28a_entry10		瞂	2031	ᄬᅪᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(張衡賦植鎩垂瞂方)¶(言自關而東或謂之瞂或謂之干關西謂之盾)
vol14_p28a_entry11		閥	2031	ᄬᅪᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(說文閥閲自序也史記明其等曰閥積其功曰閱通作伐又門在左)¶(曰閥在右曰閱三字義異者分押)
vol14_p28a_entry12		罰	2031	ᄬᅡᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(罪罰後又改刀作寸寸法也)
vol14_p28a_entry13		垡	2031	ᄬᅡᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(耕起土亦作撥伐)
vol14_p28a_entry14		墢	2031	ᄬᅡᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(又質)¶(韻)
vol14_p28a_entry15		筏	2031	ᄬᅡᆮ〮俗ᄬᅡᇹ〮	fʱaʔ(t)˩	(海中大木又桴也大曰筏小曰桴)
vol14_p28a_entry16	○	韈	2032	ᄝᅡᆮ〮俗ᄝᅡᇹ〮	vaʔ(t)˩	(無發切足衣亦作韤漢張釋之爲王生結韤外戚傳傅絝)¶↡¶(韈)
vol14_p28b_entry01	○	髮	2033	ᄫᅪᆮ〮俗ᄫᅡᇹ〮	faʔ(t)	(方伐切頭毛)
vol14_p28b_entry02		發	2033	ᄫᅪᆮ〮俗ᄫᅡᇹ〮	faʔ(t)	(起也興也舒也明也舉也闋也揚也寒氣曰觱發歴法春夏曰發秋冬曰歛又)¶(十二矢曰二發韋昭曰射禮三而止每射四矢故以十二爲一發顔師古曰發猶今言箭一放兩放也今軍中弓射一陣齊發)¶(曰一放弩射曰一撥取撥機發箭爲名如詩一發五豝謂三軍同發也發多殺少所以爲仁孟子發乗矢而後反則四矢爲一)¶(發也又遣也又啓行也兵法後發先至又曷韻从癶从弓从殳癶音撥从癶誤)
vol14_p28b_entry03		廢	2033	ᄫᅪᆮ〮俗ᄫᅡᇹ〮	faʔ(t)	(止也絶也漢郊祀歌續秀不廢師古)¶(曰合韻音發又寘韻)
vol14_p28b_entry04		冹	2033	ᄫᅪᆮ〮俗ᄫᅡᇹ〮	faʔ(t)	(㓖冹寒冰貌又質韻)¶
vol15_p01a_entry01	五屑¶¶	屑	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(先結切動作屑屑又清也潔也恭也碎也顧也勞也方言屑屑不安也秦晉曰屑屑郭璞曰往來貌漢王良傳往來)¶(屑屑不憚煩又輕也茍也孟子不屑就不屑去古作㞕)
vol15_p01a_entry02		㞕	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(後漢崔駰達㫖辭吾亦病子㞕㞕而不已也)
vol15_p01a_entry03		僁	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	¶(細聲)
vol15_p01a_entry04	○	𨇨	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(蹩𨇨旋行貌亦作躠殺)
vol15_p01a_entry05		殺	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(莊子弊殺為仁亦作蹩躠又轄泰二韻)
vol15_p01a_entry06		楔	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(櫼也爾雅)¶(棖謂之楔一曰含桃一曰角柶喪事用之禮記楔齒从刀監本从力誤)
vol15_p01a_entry07		揳	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(廣韻㩢揳撚也又塞也又不方正也見下)¶↡¶
vol15_p01b_entry01		薛	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(莎也六韜蓑薛簦笠是以莎草為雨衣也又國名又姓篆文國名字作辥名字作今文與春秋多用薛字却以國)¶(名嶭字為嶻嶭字史記孟嘗君傳國名作薛)
vol15_p01b_entry02		𦵮	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(偏旁阝在左者卽𠂤字也阜𠂤阝同)
vol15_p01b_entry03		紲	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(繫也又馬韁又長繩)¶(亦作絏緤)
vol15_p01b_entry04		絏	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(論語縲絏之中左傳臣負羈絏)
vol15_p01b_entry05		緤	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(賈誼傳係緤之)
vol15_p01b_entry06		褻	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(私服衷衣也又衣破壞之餘曰褻又)¶(狎近也又與媟同从衣中埶)
vol15_p01b_entry07		媟	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(嬻也狎也慢也洿也亦作暬泄俗作凡从枼者皆然)
vol15_p01b_entry08		暬	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(詩曾我暬御國)¶(語居寢有暬御之箴說文日狎相慢也字當从埶)
vol15_p01b_entry09		泄	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(荀子憍泄者人之殃也又去也亦作渫又漏也亦作洩又寘韻俗)¶(作泄)
vol15_p01b_entry10		渫	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(同上又治井也又清也又葉韻俗作)
vol15_p01b_entry11		洩	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(左傳言語漏洩又寘韻)
vol15_p01b_entry12		枻	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(荀子非相篇注檠枻)¶(正弓弩之器又寘韻俗作)
vol15_p01b_entry13		偰	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(高辛氏子商之祖也亦作契禼)
vol15_p01b_entry14		契	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(又霽韻)
vol15_p01b_entry15		禼	2034	ᄼᅧᆮ〮俗ᄼᅧᇹ〮	siɛʔ(t)	(同上說文蟲名作)¶(誤)
vol15_p01b_entry16	○	孽	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(魚列切說文庶子曰孽又盛飾貌詩庶姜孽孽又妖孽變怪也漢志蟲豸之類謂之孽孽則牙矣)¶↡¶
vol15_p02a_entry01		𧕏	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(說文禽獸蟲蝗之怪謂之𧕏亦作㜸)
vol15_p02a_entry02		㜸	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(婢妾賈誼傳庶人㜸妾又與𧕏同)
vol15_p02a_entry03		蘖	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(妖蘖麴蘖又斫木餘)¶(又肄生曰蘖古文作𣎴本無頭今文作蘖下从𣎴非从木也从木者轉寫訛出頭耳)
vol15_p02a_entry04		糵	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(說文牙米又麴糵)
vol15_p02a_entry05		𪌊	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	¶(周禮媒人注齊人名麴𪌊曰媒)
vol15_p02a_entry06		讞	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(議獄又銑霰韻)
vol15_p02a_entry07		䡾	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(高貌揚雄賦飛檐䡾䡾又轄韻)
vol15_p02a_entry08		齧	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(噬也从刃誤)¶
vol15_p02a_entry09		䘽	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(衣裗又齊韻)
vol15_p02a_entry10		臬	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(射的亦作槷槸又法也書臬司臬事又禮注云門橜也亦作闑爾雅在牆曰楎在地曰臬)¶
vol15_p02a_entry11		槸	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(見車攻詩注)
vol15_p02a_entry12		闑	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(韋昭曰門中橛爲闑爾雅橛謂之闑通作臬)
vol15_p02a_entry13		摰	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(危摰也考工記大則短而摰从)¶(埶从手與摯字不同摯从執持之執)
vol15_p02a_entry14		掜	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(捻聚亦作摰俗作揑又紙韻)
vol15_p02a_entry15		隉	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(杌隉危也亦作卼臲又作槷)
vol15_p02a_entry16		臲	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	¶(易于臲卼韓愈贈劉師服作兀臲一本作𭺠𦤞亦作兀臬)
vol15_p02a_entry17		嵲	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(嵽嵲山貌亦作𡺼嶭)
vol15_p02a_entry18		𡺼	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(杜甫鵰賦置巢巀&𡺼亦作)¶(嶭)
vol15_p02a_entry19		嶭	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(嶻嶭山貌又轄韻)
vol15_p02a_entry20		蜺	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(屈虹亦作霓蛪又齊陌二韻)
vol15_p02a_entry21		霓	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(又齊陌二韻)
vol15_p02a_entry22		蛪	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(史記天官)¶↡¶(書其蛪者類闕旗)
vol15_p02b_entry01		钀	2035	ᅌᅧᆮ〮俗ᅌᅧᇹ〮	ŋiɛʔ(t)˩	(馬勒旁鐵一曰扇汗又曰排沫爾雅鑣謂之钀俗作)
vol15_p02b_entry02	○	結	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(古屑切締也又霽韻)¶
vol15_p02b_entry03		袺	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(執衽)
vol15_p02b_entry04		拮	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(詩予手拮据注撠拘也廣韻手口共有所作又質韻)
vol15_p02b_entry05		紒	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(采薇詩注象弭所以解紒義與結同)¶(音計又音結據此則結束之結亦可作去聲用又霽韻)
vol15_p02b_entry06		髻	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(莊子竈有髻司馬氏云竈神著赤衣狀如美女音結又霽)¶(韻若叶韻則髽髻字亦可作入聲用)
vol15_p02b_entry07		絜	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(麻一耑又淸也淨也孟子歸絜其身从刃誤)
vol15_p02b_entry08		潔	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(淸也淨也通作絜从)¶(刃誤)
vol15_p02b_entry09		鍥	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(方言刈鉤自關而西或謂之鎌或謂之鉤或謂之鍥)
vol15_p02b_entry10		𢴲	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(𢴲橰汲水具也)
vol15_p02b_entry11		訐	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(面斥人隱過論語惡)¶(訐以爲直者注攻發人隂私也賈誼傳面相斥罪也)
vol15_p02b_entry12		羯	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(犗羯羊羖也又地名)
vol15_p02b_entry13		孑	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(同上切單也餘也人無右臂也)¶(又㦸也左傳授師孑焉)
vol15_p02b_entry14		揭	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(掲起說文高舉也長貌詩葭菼揭掲)
vol15_p02b_entry15		𨥂	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(㦸也)
vol15_p02b_entry16		偈	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(用力貌莊子偈偈乎揭仁)¶(義又寘韻)
vol15_p02b_entry17		桀	2036	겯〮俗겨ᇹ〮	kiɛʔ(t)	(桀桀秀也詩維莠桀桀)
vol15_p02b_entry18	○	闕	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	(丘月切門觀爾雅觀謂之闕郭璞曰宫門雙闕也廣雅象魏者)¶↡¶(闕也釋名闕在門兩旁中央闕然爲道也三輔黃圖云人臣至此必思其所闕少又游車補闕者曰游闕見左傳又闕翟后服)¶(刻繪爲衣不畫也亦作屈𦁐又失也過也不恭也空也虛也又選闕空宮也)
vol15_p03a_entry01		屈	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	(玉藻君命屈狄又質韻)
vol15_p03a_entry02		𦁐	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	¶(見廣韻)
vol15_p03a_entry03		闋	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	(樂終說文事已閉門又隙也牖也莊子瞻彼闋者又門開也)
vol15_p03a_entry04		缺	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	(虧也說文器破也又電光照處)¶(謂之列缺)
vol15_p03a_entry05		𡙇	2037	ᄏᆑᆮ〮俗ᄏᆑᇹ〮	kʰyuɛʔ(t)	(唐李嗣眞傳太常𡙇黃鍾張九齡選舉疏每一官𡙇以不次用之此與欠闕空闕虧闕同義又毁也玷也)¶(江文通上建平王書坐貽謗𡙇)
vol15_p03a_entry06	○	朅	2038	껻〮俗껴ᇹ〮	giɛʔ(t)˩	(竒熱切去也健也)
